term_original,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
conflict,stress_emotional,0.5806818,0.45435742,0.12632439,-1,0.0,noise
depressed slightly,stress_emotional,0.6168771,0.49078435,0.12609273,-1,0.0,noise
great coping,stress_emotional,0.54472566,0.41874945,0.1259762,-1,0.0,noise
dark depression,stress_emotional,0.5374892,0.411753,0.12573618,-1,0.0,noise
high guilt anxiety,stress_emotional,0.45626053,0.3306499,0.12561062,-1,0.0,noise
stressed but handling it,stress_emotional,0.6268794,0.50128555,0.12559384,-1,0.0,noise
got angry,stress_emotional,0.5776287,0.4521066,0.12552208,-1,0.0,noise
flucuating moods,stress_emotional,0.5473,0.42207867,0.12522131,-1,0.0,noise
Relational Stress - Fam ,stress_emotional,0.5602267,0.43510175,0.12512493,-1,0.0,noise
depressed feeling,stress_emotional,0.660504,0.5356363,0.12486768,-1,0.0,noise
worries,stress_emotional,0.5235186,0.39877865,0.124739975,-1,0.0,noise
no patience,stress_emotional,0.48442808,0.3598752,0.124552876,-1,0.0,noise
No crying,stress_emotional,0.4960463,0.37151435,0.124531955,-1,0.0,noise
DHS stress,stress_emotional,0.45090222,0.32637066,0.12453157,-1,0.0,noise
fluctuating emotions,stress_emotional,0.50504375,0.38061017,0.12443358,-1,0.0,noise
stressful class topic(s),stress_emotional,0.45062998,0.32623503,0.12439495,-1,0.0,noise
fucking miserable,stress_emotional,0.5290307,0.40481454,0.12421614,-1,0.0,noise
angry about things moving,stress_emotional,0.49637163,0.3724137,0.12395793,-1,0.0,noise
upset by news,stress_emotional,0.49423003,0.37037206,0.123857975,-1,0.0,noise
friend stress,stress_emotional,0.63874525,0.51500475,0.123740494,-1,0.0,noise
emotional day,stress_emotional,0.5938479,0.47037566,0.123472214,-1,0.0,noise
Felt less depressed,stress_emotional,0.5774343,0.45406222,0.12337208,-1,0.0,noise
cried and cried,stress_emotional,0.48266697,0.35943186,0.12323511,-1,0.0,noise
mom cried,stress_emotional,0.48286545,0.35997188,0.12289357,-1,0.0,noise
emotional upheaval,stress_emotional,0.57228816,0.4495613,0.12272686,-1,0.0,noise
less anxious,stress_emotional,0.60521907,0.4825685,0.12265056,-1,0.0,noise
Anxiety- general,stress_emotional,0.60514134,0.48270866,0.12243268,-1,0.0,noise
desperation,stress_emotional,0.5765443,0.45457894,0.12196535,-1,0.0,noise
grad-school stress,stress_emotional,0.4696511,0.34776366,0.121887445,-1,0.0,noise
physically stressed,stress_emotional,0.59925616,0.4773757,0.12188047,-1,0.0,noise
slightly stressed,stress_emotional,0.68474245,0.56318194,0.121560514,-1,0.0,noise
depression ok,stress_emotional,0.5654992,0.4441077,0.121391475,-1,0.0,noise
disappointment,stress_emotional,0.6102135,0.4888782,0.12133533,-1,0.0,noise
a bit of stress,stress_emotional,0.6661415,0.54485196,0.12128955,-1,0.0,noise
anxiety about messing up,stress_emotional,0.45100924,0.33022505,0.12078419,-1,0.0,noise
grief wall,stress_emotional,0.4754968,0.3547472,0.12074959,-1,0.0,noise
disproportionate emotional response,stress_emotional,0.4521925,0.33145458,0.12073791,-1,0.0,noise
major depressive ,stress_emotional,0.525941,0.4052478,0.12069321,-1,0.0,noise
Anxiety trigger,stress_emotional,0.4512186,0.33062828,0.12059033,-1,0.0,noise
kinda depressed,stress_emotional,0.5523436,0.43197817,0.12036544,-1,0.0,noise
Difficult people,stress_emotional,0.51756454,0.3972698,0.12029475,-1,0.0,noise
con folks make me stressed,stress_emotional,0.48318866,0.36299592,0.12019274,-1,0.0,noise
emotional crud,stress_emotional,0.5191559,0.39900947,0.12014645,-1,0.0,noise
no stress,stress_emotional,0.6286988,0.5085825,0.12011635,-1,0.0,noise
School stress,stress_emotional,0.59999466,0.4799773,0.12001735,-1,0.0,noise
stressful phonecall,stress_emotional,0.48177004,0.36176574,0.1200043,-1,0.0,noise
emotional conversation,stress_emotional,0.5494762,0.42969942,0.119776785,-1,0.0,noise
depresse,stress_emotional,0.622805,0.5031227,0.11968231,-1,0.0,noise
tragedy,stress_emotional,0.55842173,0.43882036,0.11960137,-1,0.0,noise
Dejected,stress_emotional,0.5970007,0.47740299,0.11959773,-1,0.0,noise
a bit depressed ,stress_emotional,0.59319127,0.47375953,0.119431734,-1,0.0,noise
severely depressed,stress_emotional,0.64966094,0.53062236,0.11903858,-1,0.0,noise
courageous,stress_emotional,0.45833144,0.34002963,0.11830181,-1,0.0,noise
ptsd triggered,stress_emotional,0.48554033,0.36740094,0.118139386,-1,0.0,noise
sentimental,stress_emotional,0.58329964,0.46567702,0.117622614,-1,0.0,noise
Everyone depressed,stress_emotional,0.57649094,0.4589516,0.117539346,-1,0.0,noise
failure feeling,stress_emotional,0.6171504,0.4997543,0.117396116,-1,0.0,noise
good cry,stress_emotional,0.45806533,0.34091878,0.11714655,-1,0.0,noise
mad,stress_emotional,0.55943096,0.44247508,0.11695588,-1,0.0,noise
calm,stress_emotional,0.60453916,0.4875986,0.11694056,-1,0.0,noise
emotional self harm,stress_emotional,0.48022875,0.36359954,0.11662921,-1,0.0,noise
anxious about lots of change,stress_emotional,0.45915803,0.3425413,0.116616726,-1,0.0,noise
self hatred,stress_emotional,0.45535254,0.3387519,0.11660063,-1,0.0,noise
Romantic worries,stress_emotional,0.4927575,0.37635052,0.11640698,-1,0.0,noise
stress w/tm,stress_emotional,0.5460061,0.42962983,0.11637625,-1,0.0,noise
moody,stress_emotional,0.5476446,0.43139517,0.11624944,-1,0.0,noise
crying all day,stress_emotional,0.55016345,0.4340599,0.11610356,-1,0.0,noise
cried a lot,stress_emotional,0.49724144,0.38157812,0.11566332,-1,0.0,noise
irrationally angry,stress_emotional,0.6088363,0.49349767,0.11533862,-1,0.0,noise
supportive,stress_emotional,0.59631956,0.48106664,0.11525291,-1,0.0,noise
feeling sad,stress_emotional,0.651056,0.5360594,0.11499661,-1,0.0,noise
emotionally null,stress_emotional,0.4604534,0.34569204,0.11476135,-1,0.0,noise
Mild stress,stress_emotional,0.5650132,0.45036355,0.11464962,-1,0.0,noise
mildly stressful,stress_emotional,0.6642767,0.54967034,0.11460638,-1,0.0,noise
feeling lost,stress_emotional,0.5967963,0.48223108,0.11456519,-1,0.0,noise
emotional- bad news,stress_emotional,0.5303396,0.41588014,0.114459455,-1,0.0,noise
High mood,stress_emotional,0.59897804,0.48455662,0.11442143,-1,0.0,noise
other people making me anxious,stress_emotional,0.4880045,0.373669,0.11433551,-1,0.0,noise
lots of stress,stress_emotional,0.6655622,0.5514553,0.11410689,-1,0.0,noise
over anxious,stress_emotional,0.64849573,0.53452474,0.113970995,-1,0.0,noise
Extremely depressed,stress_emotional,0.6262481,0.51263994,0.11360818,-1,0.0,noise
yelling,stress_emotional,0.5612993,0.44806266,0.113236666,-1,0.0,noise
Apaté Stress,stress_emotional,0.48952,0.37679023,0.11272979,-1,0.0,noise
Easily frustrated,stress_emotional,0.59457886,0.48186237,0.112716496,-1,0.0,noise
cried lots,stress_emotional,0.49952173,0.38703245,0.11248928,-1,0.0,noise
no university stress,stress_emotional,0.5163335,0.40386295,0.11247057,-1,0.0,noise
stressful event,stress_emotional,0.62259924,0.5101778,0.11242145,-1,0.0,noise
hard to calm myself down,stress_emotional,0.5606643,0.44840506,0.11225924,-1,0.0,noise
anxiety and stress very high bc car broken,stress_emotional,0.46947393,0.35733187,0.112142056,-1,0.0,noise
panic,stress_emotional,0.61778665,0.505797,0.11198962,-1,0.0,noise
overly sad,stress_emotional,0.5834724,0.47184357,0.1116288,-1,0.0,noise
little anxious,stress_emotional,0.621799,0.5104861,0.111312866,-1,0.0,noise
slightly depressed,stress_emotional,0.60317636,0.49191305,0.111263305,-1,0.0,noise
felt sad,stress_emotional,0.57379025,0.4626777,0.111112565,-1,0.0,noise
heartbroken,stress_emotional,0.53519356,0.42411727,0.111076295,-1,0.0,noise
holiday stress,stress_emotional,0.5173038,0.40631443,0.11098939,-1,0.0,noise
jealousy,stress_emotional,0.5087565,0.39807475,0.11068177,-1,0.0,noise
emotionalky and mentally stressful day,stress_emotional,0.5239384,0.41327477,0.11066365,-1,0.0,noise
low tolerance for stress,stress_emotional,0.46004927,0.34947452,0.11057475,-1,0.0,noise
medical stress,stress_emotional,0.6145772,0.50405467,0.11052251,-1,0.0,noise
Hysterical crying,stress_emotional,0.55908036,0.44866812,0.11041224,-1,0.0,noise
wanted to cry,stress_emotional,0.5042151,0.3938542,0.11036092,-1,0.0,noise
oklahoma anxiety,stress_emotional,0.46553266,0.35525358,0.11027908,-1,0.0,noise
threatened,stress_emotional,0.4601103,0.35016596,0.10994434,-1,0.0,noise
trying to be calm,stress_emotional,0.59204257,0.48243505,0.10960752,-1,0.0,noise
family anxiety,stress_emotional,0.5063121,0.39670587,0.10960621,-1,0.0,noise
stressed with people talking,stress_emotional,0.53118455,0.42172492,0.10945964,-1,0.0,noise
stressed at work ,stress_emotional,0.5384692,0.42927474,0.10919446,-1,0.0,noise
anxious eve,stress_emotional,0.5055285,0.39660716,0.10892135,-1,0.0,noise
abused,stress_emotional,0.5460078,0.43716773,0.10884008,-1,0.0,noise
Stressed - mi,stress_emotional,0.55047476,0.44164008,0.108834684,-1,0.0,noise
emotional flashback day 5,stress_emotional,0.5040722,0.3953857,0.10868648,-1,0.0,noise
arguing,stress_emotional,0.6081821,0.5004052,0.10777688,-1,0.0,noise
too much emotions,stress_emotional,0.62134314,0.513613,0.10773015,-1,0.0,noise
anxiety from work,stress_emotional,0.4727195,0.3652671,0.10745239,-1,0.0,noise
emotional event,stress_emotional,0.5697113,0.46235096,0.10736036,-1,0.0,noise
unavailable emotional resources,stress_emotional,0.52135473,0.41402495,0.107329786,-1,0.0,noise
de-stressed some,stress_emotional,0.59095496,0.4836654,0.10728955,-1,0.0,noise
sorrows,stress_emotional,0.51790154,0.41122103,0.10668051,-1,0.0,noise
excitement,stress_emotional,0.57571244,0.46925026,0.10646218,-1,0.0,noise
weepy,stress_emotional,0.54422325,0.43782344,0.106399804,-1,0.0,noise
Lots of crying,stress_emotional,0.57559526,0.4697001,0.10589516,-1,0.0,noise
mildly depressed,stress_emotional,0.61942375,0.5138705,0.10555327,-1,0.0,noise
anxious - Dom,stress_emotional,0.5370524,0.43167114,0.10538125,-1,0.0,noise
choir makes me stressed,stress_emotional,0.46587586,0.36062717,0.10524869,-1,0.0,noise
writing got me all emotional,stress_emotional,0.45169115,0.34649393,0.10519722,-1,0.0,noise
frustrated easily ,stress_emotional,0.5948906,0.49080408,0.10408652,-1,0.0,noise
Anxious VERY,stress_emotional,0.6605198,0.55644,0.10407978,-1,0.0,noise
Angry about not getting better,stress_emotional,0.5120648,0.40806538,0.103999436,-1,0.0,noise
Low to no stress,stress_emotional,0.532055,0.42819348,0.10386154,-1,0.0,noise
struggling,stress_emotional,0.64828503,0.54468906,0.10359597,-1,0.0,noise
serious accusation - stresssssss,stress_emotional,0.47110116,0.3675732,0.10352796,-1,0.0,noise
SAD light,stress_emotional,0.47318327,0.36984974,0.10333353,-1,0.0,noise
tensions with mom,stress_emotional,0.48293775,0.38008985,0.102847904,-1,0.0,noise
feeling vulnerable,stress_emotional,0.5995898,0.49708956,0.10250026,-1,0.0,noise
discontented,stress_emotional,0.6067555,0.5042614,0.10249412,-1,0.0,noise
better coping skills,stress_emotional,0.4825824,0.38010174,0.10248065,-1,0.0,noise
talked about emotions,stress_emotional,0.52245617,0.42006475,0.10239142,-1,0.0,noise
self-harmed a lot,stress_emotional,0.46917322,0.36699033,0.102182895,-1,0.0,noise
feeling sad and lonely,stress_emotional,0.5912087,0.48917466,0.10203403,-1,0.0,noise
somewhat stressed,stress_emotional,0.7232943,0.6214055,0.101888835,-1,0.0,noise
trying not to be too harsh on myself,stress_emotional,0.4513128,0.34983987,0.101472944,-1,0.0,noise
cried today,stress_emotional,0.51105034,0.4096801,0.101370245,-1,0.0,noise
very depressed,stress_emotional,0.59432197,0.49301547,0.1013065,-1,0.0,noise
Unusual Stress,stress_emotional,0.60951185,0.5082507,0.10126114,-1,0.0,noise
felt blamed,stress_emotional,0.54309076,0.44201738,0.101073384,-1,0.0,noise
Calm day,stress_emotional,0.51504344,0.4140065,0.101036936,-1,0.0,noise
fuck anxiety,stress_emotional,0.5715033,0.47072858,0.100774705,-1,0.0,noise
Guilt,stress_emotional,0.55273134,0.45199758,0.10073376,-1,0.0,noise
Depressive episode,stress_emotional,0.515501,0.41491115,0.10058987,-1,0.0,noise
Alert,stress_emotional,0.45477408,0.3543438,0.10043028,-1,0.0,noise
so anxious,stress_emotional,0.6198204,0.51956666,0.10025376,-1,0.0,noise
huge conflict,stress_emotional,0.48491412,0.3848427,0.10007143,-1,0.0,noise
pressure,stress_emotional,0.53557837,0.4355089,0.10006946,-1,0.0,noise
stress streit weihnachtsmarkt ok,stress_emotional,0.45744812,0.3574795,0.09996861,-1,0.0,noise
A little depressed and a little discouraged,stress_emotional,0.5752716,0.4754219,0.0998497,-1,0.0,noise
feel loved,stress_emotional,0.5217259,0.42217916,0.09954673,-1,0.0,noise
patience,stress_emotional,0.5388371,0.4394618,0.09937528,-1,0.0,noise
anxiety,stress_emotional,0.6752429,0.5759285,0.09931439,-1,0.0,noise
shared sadness,stress_emotional,0.57335854,0.4742236,0.09913492,-1,0.0,noise
miserable,stress_emotional,0.62671936,0.52775055,0.098968804,-1,0.0,noise
level mood,stress_emotional,0.52436525,0.4254744,0.09889084,-1,0.0,noise
triggered,stress_emotional,0.5082824,0.40952963,0.0987528,-1,0.0,noise
happiness,stress_emotional,0.6056771,0.50703233,0.09864479,-1,0.0,noise
agitation ,stress_emotional,0.5411094,0.44336033,0.097749054,-1,0.0,noise
flat emotions,stress_emotional,0.5126533,0.41495857,0.097694725,-1,0.0,noise
apathy depression,stress_emotional,0.5370589,0.4395588,0.097500086,-1,0.0,noise
Got through some stressful things,stress_emotional,0.5993209,0.5019037,0.097417176,-1,0.0,noise
depressed™,stress_emotional,0.538,0.44065866,0.09734133,-1,0.0,noise
I couldn't control my emotions,stress_emotional,0.5029947,0.405809,0.09718573,-1,0.0,noise
mood fluctuations,stress_emotional,0.46632037,0.36923534,0.09708503,-1,0.0,noise
anxiety (e),stress_emotional,0.60602915,0.5089916,0.097037554,-1,0.0,noise
stressed tf out,stress_emotional,0.54541343,0.44844785,0.09696558,-1,0.0,noise
much anxiety and ptsd,stress_emotional,0.50731397,0.4108723,0.09644166,-1,0.0,noise
pissed off,stress_emotional,0.53983843,0.44340527,0.09643316,-1,0.0,noise
feeling negative,stress_emotional,0.58890486,0.49286032,0.09604454,-1,0.0,noise
normal mood,stress_emotional,0.5112387,0.41551805,0.09572065,-1,0.0,noise
low mood,stress_emotional,0.63251406,0.5369835,0.09553057,-1,0.0,noise
"Depressed, h",stress_emotional,0.6076318,0.5121073,0.09552449,-1,0.0,noise
romantic anxiety,stress_emotional,0.47176522,0.37637258,0.095392644,-1,0.0,noise
had bad anger once up ,stress_emotional,0.5079205,0.41281402,0.09510648,-1,0.0,noise
grumpy,stress_emotional,0.53181565,0.43687668,0.09493896,-1,0.0,noise
mildly stressed,stress_emotional,0.6326077,0.5378151,0.094792604,-1,0.0,noise
stress hangover,stress_emotional,0.453174,0.35839733,0.09477666,-1,0.0,noise
major depressi,stress_emotional,0.4821661,0.38740116,0.09476495,-1,0.0,noise
healthy coping,stress_emotional,0.50120974,0.40646517,0.09474456,-1,0.0,noise
annoyed,stress_emotional,0.6210885,0.5264605,0.09462798,-1,0.0,noise
sensitive,stress_emotional,0.50318503,0.4085847,0.09460032,-1,0.0,noise
lowered stress,stress_emotional,0.583431,0.4891634,0.09426761,-1,0.0,noise
feel like crying,stress_emotional,0.5927186,0.49848276,0.09423584,-1,0.0,noise
annoyance ,stress_emotional,0.5608553,0.466722,0.09413332,-1,0.0,noise
anxiety building...,stress_emotional,0.53527606,0.4411949,0.09408116,-1,0.0,noise
Family crisis,stress_emotional,0.6127412,0.5191891,0.09355205,-1,0.0,noise
Moving-stressed,stress_emotional,0.48556995,0.39244223,0.09312773,-1,0.0,noise
Pet worries ,stress_emotional,0.48926675,0.3961569,0.093109846,-1,0.0,noise
regret,stress_emotional,0.5231669,0.4301156,0.093051285,-1,0.0,noise
Highly emotional day,stress_emotional,0.5434772,0.45051336,0.092963815,-1,0.0,noise
self-harmed,stress_emotional,0.5113556,0.4184538,0.09290177,-1,0.0,noise
not the best mood,stress_emotional,0.4739111,0.38120723,0.09270388,-1,0.0,noise
Anxious day,stress_emotional,0.58592117,0.49356425,0.09235692,-1,0.0,noise
joyful ,stress_emotional,0.47265857,0.3804655,0.09219307,-1,0.0,noise
frustrated by robbie,stress_emotional,0.49687183,0.4047054,0.092166424,-1,0.0,noise
stressed with girls ,stress_emotional,0.54331076,0.4512158,0.09209496,-1,0.0,noise
difficult personal life,stress_emotional,0.52104074,0.42898452,0.092056215,-1,0.0,noise
lack of patience,stress_emotional,0.56221235,0.47037613,0.091836214,-1,0.0,noise
Drew stress,stress_emotional,0.5787487,0.48699555,0.091753155,-1,0.0,noise
worrying about £,stress_emotional,0.53086066,0.43934518,0.09151548,-1,0.0,noise
extremly mad,stress_emotional,0.47186774,0.38036826,0.09149948,-1,0.0,noise
bit grumpy,stress_emotional,0.48362225,0.39226732,0.09135494,-1,0.0,noise
felt lost,stress_emotional,0.5376879,0.44637346,0.091314435,-1,0.0,noise
work stress - rude Geoff,stress_emotional,0.5050366,0.41382664,0.09120995,-1,0.0,noise
social media stress,stress_emotional,0.5342315,0.4430706,0.09116089,-1,0.0,noise
Pride,stress_emotional,0.48067683,0.38954943,0.091127396,-1,0.0,noise
Relationship sads,stress_emotional,0.45806906,0.36697578,0.09109327,-1,0.0,noise
Anxiety about everything,stress_emotional,0.5161823,0.42512155,0.09106076,-1,0.0,noise
lashed out,stress_emotional,0.56332475,0.47232252,0.091002226,-1,0.0,noise
Anxiety up,stress_emotional,0.58540714,0.49441063,0.090996504,-1,0.0,noise
Pissed,stress_emotional,0.56685734,0.47597757,0.09087977,-1,0.0,noise
terrified,stress_emotional,0.5682815,0.47749993,0.09078154,-1,0.0,noise
PTSD,stress_emotional,0.5286404,0.43803132,0.09060907,-1,0.0,noise
Meltdown,stress_emotional,0.5309758,0.44045103,0.09052479,-1,0.0,noise
Feel calm,stress_emotional,0.612333,0.52181876,0.09051424,-1,0.0,noise
emotional flashback day 4,stress_emotional,0.4852981,0.3948651,0.090433,-1,0.0,noise
little depressed,stress_emotional,0.5822381,0.49185967,0.0903784,-1,0.0,noise
very anxious and overwhelmed,stress_emotional,0.5936798,0.5033254,0.09035438,-1,0.0,noise
Moody out of sorts,stress_emotional,0.4734828,0.38338208,0.090100706,-1,0.0,noise
super anxious,stress_emotional,0.63780355,0.54792917,0.08987439,-1,0.0,noise
stress yesterday,stress_emotional,0.6316319,0.54181397,0.08981794,-1,0.0,noise
Feeling overwhelmed,stress_emotional,0.61068916,0.52116567,0.089523494,-1,0.0,noise
broken hearted,stress_emotional,0.55280674,0.46342605,0.08938068,-1,0.0,noise
depressive thoughts,stress_emotional,0.5269103,0.43759716,0.08931315,-1,0.0,noise
moderate depression,stress_emotional,0.46707785,0.3779837,0.08909416,-1,0.0,noise
stress at work,stress_emotional,0.55138934,0.46237004,0.0890193,-1,0.0,noise
why,stress_emotional,0.49997807,0.41097528,0.08900279,-1,0.0,noise
confused,stress_emotional,0.57185256,0.482851,0.089001566,-1,0.0,noise
feel weepy,stress_emotional,0.56540394,0.47661453,0.0887894,-1,0.0,noise
uncomfortable mentally,stress_emotional,0.5638306,0.47506827,0.08876234,-1,0.0,noise
